sgd_id	yeast_rnaseq_1	yeast_rnaseq_2	yeast_rnaseq_3	yeast_stripeseq_unpooled_1	yeast_stripeseq_unpooled_2	yeast_stripeseq_unpooled_3	yeast_stripeseq_pooled_1	yeast_stripeseq_pooled_2	yeast_stripeseq_pooled_3
YBL029W	9.72860842494769	12.0120834236436	7.77481296580334	19.2410628501004	32.9507376179958	18.6773988970539	35.4651660189932	37.8352985735768	34.0283263676734
YBL028C	76.8830304693783	79.5230332982988	76.9858930927586	144.307971375753	237.716035672684	205.451387867593	439.768058635516	373.62357341407	338.492299131067
YBL027W	2511.87264749691	2341.29190578816	2278.93488285871	1339.65900093824	1315.67588060426	1313.64372242613	1409.74034925498	1359.70604248791	1327.10472833926
YBL026W	128.093344261811	117.079800458298	121.043166565644	79.3693842566641	89.437716391703	85.0859283088012	88.662915047483	70.9411848254564	66.2656881896798
YBL025W	21.6191298332171	18.3982543577326	23.62933352352	55.3180556940386	30.5971135024247	56.0321966911618	90.4361733484327	73.305890986305	80.593404555016
YBL024W	250.10630825803	275.821763677082	276.082083942546	197.220894213529	188.28992924569	257.333051470521	267.762003443399	238.835322245703	300.88204367206
YBL023C	50.3995964236873	46.3757651165987	48.3257982384247	69.7488528316139	58.8406028892783	70.5590624999815	72.7035903389361	85.1294217905477	75.2205109180149
YBL022C	223.082395966509	224.580344515463	223.640208251637	161.143901369591	188.28992924569	190.924522058773	198.604929706362	156.070606616004	170.141631838367
YBL021C	31.0774991352496	34.2116300040483	35.0628820026425	52.9129228377761	58.8406028892783	66.4085294117473	42.5581992227919	44.9294170561224	55.5199009156777
YBL020W	109.987323026492	106.436182234817	115.0977213565	129.877174238178	108.266709316272	139.042858455846	93.982689950332	78.0353033080021	109.248837285688
YBL019W	41.2114662445701	43.3347313384611	47.4111143600949	55.3180556940386	70.6087234671339	62.2579963235131	60.2907822322885	47.2941232169709	60.8927945526788
YBL018C	17.5655429894889	13.8367036905262	13.7202581749471	43.2923914127259	35.304361733567	51.8816636029276	62.0640405332381	52.023535538668	42.9831490960085
YBL017C	300.776143804633	314.290840970523	328.67640694651	266.969747045143	211.826170401402	211.677187499944	265.988745142449	274.305914658432	334.910370039733
YBL016W	90.6652257380542	82.4120153875296	85.6753899368917	86.5847828254518	103.55946108513	116.214926470558	62.0640405332381	104.047071077336	66.2656881896798
YBL015W	199.571592272885	181.549716554816	161.899046464376	74.559118544139	47.0724823114226	66.4085294117473	58.5175239313388	59.1176540212137	50.1470072786766
tI(AAU)B	0	0	0	0	0	0	0	0	0
tG(GCC)B	0	0	0	0	0	0	0	0	0
YBL014C	42.2924227362309	54.1304012508497	46.95377242093	60.1283214065637	61.1942270048494	66.4085294117473	65.6105571351375	63.8470663429108	62.6837590983458
YBL013W	4.45894552810103	6.84232600080965	8.68949684413315	31.2667271314131	11.7681205778557	41.505330882342	31.9186494170939	33.1058862518797	30.4463972763394
YBL012C	0	0	0	0	0	0	0	0	0
YBL011W	195.518005429157	187.175629044371	163.27107228187	120.256642813127	105.913085200701	168.096590073485	148.953697279772	208.094142154672	188.051277295037
YBL010C	29.3209448363007	26.913148936518	29.8796733587736	55.3180556940386	63.5478511204205	47.7311305146934	69.1570737370368	54.3882416995166	57.3108654613447
YBL009W	74.0455196787685	67.5109498746552	59.7593467175473	26.456461418888	25.8898652712824	31.1289981617565	31.9186494170939	16.5529431259398	19.7006100023372
YBL008W-A	0.135119561457607	0	0	0	0	2.0752665441171	1.77325830094966	2.36470616084855	1.79096454566702
YBL008W	32.8340534341985	36.6444570265584	37.0446970723571	125.066908525653	110.620333431843	141.118124999963	131.221114270275	127.694132685822	118.203660014023
YBL007C	360.904348653268	345.309385507527	346.207847947831	129.877174238178	122.388454009699	147.343924632314	209.24447951206	163.16472509855	259.689859121718
YBL006C	109.311725219204	103.091045078865	111.591433156236	168.359299938378	185.936305130119	145.268658088197	104.62223975603	170.258843581095	114.621730922689
YBL006W-A	0.675597807288034	0.608206755627525	1.06713119138477	4.8102657125251	0	6.22579963235131	1.77325830094966	4.7294123216971	0
YBL005W	65.1276286225665	69.1835184526309	72.7173683272195	127.472041381915	124.74207812527	109.989126838206	72.7035903389361	87.4941279513963	73.4295463723479
YBL005W-B	47.9674443174504	45.7675583609712	52.5943230039638	14.4307971375753	21.1826170401402	29.0537316176394	42.5581992227919	68.5764786646079	80.593404555016
YBL005W-A	0	0	0	0	0	0	0	0	0
tS(AGA)B	0	0	0	0	0	0	0	0	0
YBL004W	223.757993773797	261.376853230929	253.519881610411	269.374879901406	258.898652712824	271.85991727934	333.372560578536	328.694156357948	445.950171871089
YBL003C	690.190719925456	670.395896390439	653.694078379701	509.88816552766	538.979922465789	396.375909926367	478.779741256408	520.23535538668	413.712810049082
YBL002W	741.130794594974	811.803967073838	800.34839353858	519.508696952711	477.78569546094	466.934972426348	588.721755915287	562.800066281954	598.182158252785
YBL001C	149.712474095028	158.285808152063	140.708869949735	235.70301991373	273.020397406251	284.311516544043	351.105143588033	326.3294501971	308.045901854728
YBR001C	195.92336411353	187.783835799998	192.083614449259	141.90283851949	127.095702240841	139.042858455846	97.5292065522314	120.600014203276	89.5482272833511
YBR002C	64.5871503767361	55.9550215177323	54.4236907606234	149.118237088278	110.620333431843	141.118124999963	132.994372571225	132.423545007519	134.322340925027
YBR003W	146.604724181503	140.343708861051	147.111657098044	79.3693842566641	82.3768440449896	93.3869944852696	67.3838154360871	66.2117725037593	71.6385818266809
YBR004C	155.522615237705	158.894014907691	160.831915272991	72.1539856878765	72.962347582705	78.8601286764499	47.8779741256408	66.2117725037593	57.3108654613447
YBR005W	181.465571037566	177.748424332144	179.735382091807	101.015579963027	98.8522128539875	58.1074632352789	69.1570737370368	68.5764786646079	66.2656881896798
YBR006W	134.849322334692	144.753207839351	141.47110651501	134.687439950703	148.278319280981	141.118124999963	179.099088395916	125.329426524973	164.768738201366
YBR007C	49.9942377393145	44.7031965386231	50.1551659950843	96.205314250502	105.913085200701	112.064393382324	92.2094316493824	96.9529525947904	71.6385818266809
YBR008C	58.9121287955166	54.7386080064772	47.2586670470399	43.2923914127259	40.0116099647092	47.7311305146934	24.8256162132953	30.7411800910311	19.7006100023372
YBR009C	753.696913810531	770.141804313353	731.594655350789	437.734179839784	534.272674234647	437.881240808709	459.273899945962	491.858881456498	408.339916412081
YBR010W	739.779598980397	746.8778959106	673.664676389902	149.118237088278	216.533418632544	145.268658088197	175.552571794016	219.917672958915	164.768738201366
YBR011C	1474.42465462541	1589.54835583254	1524.16823592357	911.545352523506	755.513341098333	917.267812499759	673.838154360871	699.95302361117	659.074952805464
YBR012C	7.8369345645412	7.14642937862341	9.29928609635302	0	2.35362411557113	4.1505330882342	1.77325830094966	0	1.79096454566702
YBR012W-B	5.13454333538906	5.93001586736836	5.48810326997883	7.21539856878765	18.828992924569	10.3763327205855	12.4128081066476	14.1882369650913	12.5367518196692
YBR012W-A	0	0	0	0	0	0	0	0	0
YBR013C	17.2953038665737	16.2695307130363	17.8363356274312	14.4307971375753	16.4753688089979	10.3763327205855	7.09303320379864	9.45882464339419	16.1186809110032
tT(AGU)B	0.135119561457607	0.304103377813762	0	0	0	0	0	0	0
YBR014C	86.2062802099532	80.4353434317401	90.5537039546507	197.220894213529	209.472546285831	284.311516544043	184.418863298765	229.376497602309	202.378993660374
YBR015C	287.129068097415	293.915914657001	272.270901116172	163.549034225853	150.631943396552	184.698722426422	239.389870628204	217.552966798066	229.243461845379
YBR016W	165.386343224111	137.454726771821	134.001188175316	495.457368390085	416.59146845609	668.235827205707	356.424918490882	423.28240279189	336.7013345854
YBR017C	193.491212007293	205.877986779917	215.560500659724	214.056824207367	124.74207812527	174.322389705837	189.738638201614	148.976488133458	222.079603662711
YBR018C	9.45836930203248	10.3395148456679	11.8908904182875	24.0513285626255	18.828992924569	18.6773988970539	8.8662915047483	7.09411848254564	3.58192909133404
YBR019C	1.8916738604065	2.88898208923074	1.98181506971458	4.8102657125251	2.35362411557113	6.22579963235131	5.31977490284898	4.7294123216971	0
YBR020W	14.1875539530487	14.2928587572468	13.2629162357822	0	2.35362411557113	2.0752665441171	1.77325830094966	2.36470616084855	1.79096454566702
YBR021W	31.3477382581648	32.0829063593519	29.1174367934988	26.456461418888	16.4753688089979	20.752665441171	8.8662915047483	7.09411848254564	10.7457872740021
YBR022W	39.184672822706	38.6211289823478	39.9411960204015	79.3693842566641	98.8522128539875	89.2364613970354	78.0233652417851	73.305890986305	66.2656881896798
YBR023C	164.440506293908	155.396826062833	166.167571229915	125.066908525653	98.8522128539875	112.064393382324	115.261789561728	111.141189559882	139.695234562028
YBR024W	56.0746180049068	55.9550215177323	53.6614541953486	48.102657125251	37.6579858491381	33.2042647058736	44.3314575237415	18.9176492867884	35.8192909133404
YBR025C	1036.36703637984	1133.84944417861	1148.23316193002	430.518781270996	508.382808963364	495.988704043988	524.8844570811	506.047118421589	512.215860060768
YBR026C	185.384038319837	191.433076333763	190.559141318709	69.7488528316139	91.7913405072741	68.4837959558644	70.9303320379864	78.0353033080021	64.4747236440128
YBR027C	1.48631517603368	1.21641351125505	1.98181506971458	0	2.35362411557113	2.0752665441171	0	0	0
YBR028C	53.1019876528395	52.6098843617809	57.1677423956128	165.954167082116	157.692815743266	141.118124999963	154.27347218262	127.694132685822	137.904270016361
YBR029C	110.257562149407	107.652595746072	100.157884677114	45.6975242689884	37.6579858491381	37.3547977941078	23.0523579123456	26.011767769334	26.8644681850053
YBR030W	76.0723131006327	80.1312400539264	80.9495232321878	45.6975242689884	65.9014752359917	68.4837959558644	79.7966235427347	54.3882416995166	62.6837590983458
YBR031W	1998.55343351946	2251.12525426638	2238.6887922122	324.692935595444	383.640730838094	350.72004595579	306.773686064291	335.788274840494	293.718185489392
YBR032W	1.35119561457607	0.912310133441287	0.762236565274838	0	0	0	0	0	0
YBR033W	11.350043162439	10.0354114678542	8.68949684413315	48.102657125251	30.5971135024247	37.3547977941078	40.7849409218422	30.7411800910311	26.8644681850053
YBR034C	139.983865670081	137.910881838541	130.342452661997	93.8001813942394	96.4985887384164	53.9569301470447	97.5292065522314	87.4941279513963	112.830766377022
YBR035C	239.97234114871	254.99068229684	260.837352637049	86.5847828254518	91.7913405072741	114.139659926441	78.0233652417851	108.776483399033	85.9662981920171
snR161	2.70239122915214	4.25744728939267	3.04894626109935	14.4307971375753	4.70724823114226	18.6773988970539	14.1860664075973	7.09411848254564	8.95482272833511
YBR036C	324.016708375341	323.109838927122	320.444252041542	84.1796499691892	80.0232199294184	49.8063970588105	63.8372988341878	49.6588293778195	69.8476172810139
YBR037C	79.1800630141576	78.6107231648575	77.2907877188685	105.825845675552	103.55946108513	145.268658088197	134.767630872174	139.517663490064	155.813915473031
YBR038W	102.825986269239	92.9035819221044	88.8767835110461	295.831341320294	268.313149175109	226.204053308764	117.035047862678	165.529431259398	118.203660014023
YBR039W	258.753960191317	248.452459673844	266.477903220083	266.969747045143	303.617510908676	263.558851102872	290.814361355744	331.058862518797	284.763362761057
YBR040W	0.540478245830427	1.97667195578945	1.52447313054968	0	0	0	0	0	0
YBR041W	130.255257245133	151.747585529067	161.899046464376	31.2667271314131	28.2434893868536	26.9784650735223	44.3314575237415	33.1058862518797	46.5650781873426
YBR042C	51.885911599721	54.8906596953841	59.7593467175473	19.2410628501004	18.828992924569	26.9784650735223	28.3721328151946	23.6470616084855	19.7006100023372
YBR043C	145.523767689843	135.326003127124	147.111657098044	127.472041381915	80.0232199294184	128.66652573526	124.128081066476	160.800018937701	125.367518196692
