sgd_id	yeast_rnaseq_1	yeast_rnaseq_2	yeast_rnaseq_3	yeast_stripeseq_unpooled_1	yeast_stripeseq_unpooled_2	yeast_stripeseq_unpooled_3	yeast_stripeseq_pooled_1	yeast_stripeseq_pooled_2	yeast_stripeseq_pooled_3
YKL120W	866	864	867	214	191	239	171	105	163
YKL119C	450	387	407	25	32	34	33	16	33
YKL118W	0	0	3	1	1	3	1	0	1
tA(AGC)K1	0	0	0	0	0	0	0	0	0
YKL117W	3952	3303	3171	172	175	157	341	223	335
YKL116C	681	534	539	47	37	59	49	27	38
YKL115C	33	13	21	0	2	1	1	2	2
YKL114C	817	669	668	31	26	35	48	34	56
YKL113C	663	606	573	109	88	119	110	81	144
YKL112W	595	557	553	14	15	26	18	17	23
YKL111C	0	1	0	0	0	0	0	0	0
YKL110C	783	690	667	144	165	164	142	103	125
YKL109W	2754	2344	2457	83	62	81	82	70	121
YKL108W	261	240	222	32	35	48	29	18	27
YKL107W	20	14	15	0	1	1	2	0	0
YKL106C-A	7	2	4	0	0	0	0	0	0
YKL106W	133	110	102	16	13	12	11	9	10
YKL105C	698	583	626	23	27	26	47	19	31
YKL104C	2276	2010	2082	48	51	58	99	77	103
YKL103C	1423	1225	1305	74	69	68	99	78	91
YKL102C	13	9	3	3	2	3	4	3	2
YKL101W	844	762	815	22	24	25	52	41	86
YKL100C	2750	2449	2551	93	68	112	114	93	112
YKL100W-A	0	0	0	0	0	0	0	0	0
YKL099C	706	601	636	90	103	100	86	73	84
YKL098W	557	516	501	139	97	151	153	100	139
YKL097C	4	10	2	0	0	0	0	0	0
YKL096C-B	6	1	3	0	0	0	6	0	0
YKL096W-A	12940	11460	11819	197	206	230	247	195	235
YKL096W	1699	1414	1261	24	32	16	22	15	31
YKL095W	250	228	228	61	56	72	112	60	112
YKL094W	2295	1914	1875	55	62	58	70	52	78
YKL093W	504	393	402	12	15	18	17	11	15
YKL092C	504	431	468	14	14	18	35	21	47
YKL091C	1378	1137	1190	90	87	118	141	96	116
YKL090W	283	275	302	27	21	19	17	10	17
YKL089W	156	146	147	14	22	30	27	20	26
YKL088W	925	793	844	41	39	58	85	76	108
YKL087C	476	378	383	44	43	55	53	40	45
YKL086W	24	12	23	14	14	13	13	6	10
YKL085W	3188	2609	2684	129	102	141	183	97	186
YKL084W	278	256	278	27	30	27	30	21	22
YKL083W	4	3	5	0	1	0	3	0	0
YKL082C	1254	1182	1132	395	409	484	525	515	638
YKL081W	13814	13345	9935	152	152	178	273	200	266
snR38	32	25	30	1	0	0	1	1	0
YKL080W	3822	3455	3610	165	135	191	165	136	163
YKL079W	897	772	783	43	62	48	63	68	70
YKL078W	642	620	669	16	14	14	27	19	22
YKL077W	2352	2271	2280	55	50	50	53	43	53
YKL076C	98	64	79	1	0	0	1	0	0
YKL075C	647	572	585	23	26	25	81	68	72
YKL074C	627	599	573	126	137	161	162	142	183
YKL073W	1058	946	1078	69	58	65	69	46	95
YKL072W	422	344	394	17	18	23	13	16	9
tW(CCA)K	0	0	0	0	0	0	0	1	0
YKL071W	55	62	59	3	5	9	4	3	6
YKL070W	4	9	2	0	0	1	1	0	1
YKL069W	281	236	252	15	21	21	12	7	12
tV(AAC)K1	0	1	0	0	0	0	0	0	1
YKL068W-A	234	213	215	12	12	15	22	20	23
YKL068W	972	878	877	32	42	26	35	23	37
tH(GUG)K	0	0	0	0	0	0	0	0	0
YKL067W	2220	1934	1881	127	136	177	168	141	162
YKL066W	182	129	148	11	18	17	22	16	24
YKL065W-A	27	18	27	16	17	23	18	7	11
YKL065C	2931	2686	2552	84	90	97	135	66	96
YKL064W	2054	1944	1896	133	106	148	188	129	224
YKL063C	704	575	622	29	41	44	41	31	33
YKL062W	1163	957	1104	109	83	135	137	97	124
YKL061W	356	275	231	171	121	200	224	165	203
YKL060C	113088	100742	108635	478	549	555	658	511	682
YKL059C	646	534	542	94	84	106	104	87	115
YKL058W	666	531	569	27	32	26	36	21	25
YKL057C	1111	1049	1165	72	75	85	63	50	72
YKL056C	16513	16557	15945	220	250	221	243	226	260
YKL055C	36	43	44	12	13	11	3	12	7
YKL054C	2540	2177	2147	186	186	227	348	259	413
YKL053C-A	288	246	289	17	20	19	19	19	22
YKL053W	15	12	10	8	7	7	2	4	4
YKL052C	547	388	348	84	78	79	107	53	99
YKL051W	870	785	824	52	42	34	29	37	40
YKL050C	70	64	77	2	1	3	5	3	7
YKL049C	338	328	322	59	69	65	116	84	100
YKL048C	169	145	147	6	11	16	12	13	7
YKL047W	673	558	601	14	20	17	16	17	22
YKL046C	1179	1137	1097	7	13	4	21	14	21
YKL045W	556	503	519	33	36	32	44	35	38
YKL044W	67	44	44	46	41	41	39	36	30
YKL043W	226	199	210	86	80	93	59	54	69
YKL042W	417	327	396	33	29	32	35	23	31
YKL041W	518	446	448	59	63	79	64	52	78
YKL040C	986	810	864	69	69	66	100	63	85
YKL039W	1742	1462	1493	100	103	147	232	134	233
snR69	6	12	13	1	3	1	5	6	9
YKL038W	631	573	498	16	24	34	28	28	29
YKL037W	8	5	8	8	6	8	6	9	3
YKL036C	20	12	22	7	10	5	9	5	9
YKL035W	10469	8709	9121	142	150	150	243	156	250
YKL034W	767	689	746	66	60	95	78	54	80
YKL033W-A	1810	1695	1655	95	87	111	145	81	118
YKL033W	431	386	395	45	40	39	64	46	68
tV(AAC)K2	0	1	0	2	0	1	2	1	2
YKL032C	1245	921	757	201	193	243	124	108	135
YKL031W	6	10	7	2	6	2	5	2	2
YKL030W	1	3	1	0	2	0	0	0	0
YKL029C	1844	1693	1721	171	226	257	211	203	258
YKL028W	1042	891	818	25	33	44	72	49	78
YKL027W	825	680	730	21	41	33	59	42	50
YKL026C	310	305	268	19	21	18	34	17	21
YKL025C	812	679	684	77	49	50	44	33	39
YKL024C	1316	1167	1155	22	28	20	33	24	21
YKL023C-A	540	536	489	16	19	14	28	20	24
YKL023W	592	540	545	187	179	222	228	156	234
YKL022C	584	577	496	47	41	53	84	50	89
YKL021C	1185	1040	1005	50	67	60	74	57	82
YKL020C	1395	1259	1199	56	43	73	67	52	60
YKL019W	1021	957	911	12	28	20	33	29	28
YKL018C-A	219	171	190	92	99	106	165	168	170
YKL018W	486	403	393	29	22	35	24	13	22
YKL017C	393	344	372	26	17	22	24	16	21
YKL016C	2005	1648	1714	77	73	78	153	90	105
YKL015W	881	750	809	28	28	36	35	24	47
YKL014C	1215	1282	1263	49	49	64	63	56	99
YKL013C	1328	1201	1198	152	152	183	185	139	186
YKL012W	954	894	886	106	99	130	126	112	131
YKL011C	422	375	442	17	28	29	51	34	44
YKL010C	1206	1097	1202	238	215	285	291	204	282
YKL009W	1856	1817	1818	257	257	280	488	343	449
YKL008C	1398	1421	1376	33	42	33	50	28	54
YKL007W	1847	1595	1619	100	97	144	144	112	125
YKL006C-A	253	241	238	51	59	60	73	50	63
snR87	45	30	47	0	0	0	2	0	2
YKL006W	7782	7571	7123	212	274	246	305	238	261
YKL005C	969	841	792	114	84	109	161	119	145
YKL004W	1145	1184	1102	19	14	21	9	10	10
YKL003C	376	368	362	238	209	264	297	161	243
YKL002W	1107	868	936	74	87	90	137	96	126
YKL001C	545	481	503	22	19	14	33	20	19
YKR001C	3167	3044	3163	221	212	247	285	187	305
YKR002W	923	780	787	46	50	58	84	60	85
YKR003W	797	696	732	51	51	54	58	34	51
YKR004C	196	188	183	18	16	13	17	21	18
YKR005C	72	90	63	2	2	6	12	8	5
YKR006C	639	562	587	164	158	210	366	248	334
YKR007W	427	302	298	59	52	68	83	64	61
YKR008W	1035	905	934	59	84	224	84	74	90
YKR009C	321	274	295	12	18	17	24	9	23
tL(CAA)K	0	0	0	0	0	0	0	0	0
YKR010C	473	454	454	8	12	14	11	8	9
YKR011C	1105	894	959	30	38	42	31	34	32
YKR012C	22	15	20	0	1	2	1	0	0
YKR013W	2306	2126	1931	188	149	167	93	105	90
YKR014C	1682	1365	1277	82	75	95	133	87	125
YKR015C	6	7	7	1	0	1	2	0	6
YKR016W	1278	1094	1139	84	76	96	76	69	85
YKR017C	606	544	561	29	30	30	52	31	42
YKR018C	2294	2025	2151	85	88	86	220	130	131
YKR019C	359	367	325	20	26	31	43	37	45
YKR020W	419	336	363	76	89	126	169	112	171
YKR021W	700	663	595	31	23	33	26	31	29
YKR022C	424	393	405	21	31	26	51	39	31
YKR023W	526	436	478	118	104	151	153	104	150
YKR024C	261	259	237	19	32	34	45	30	45
YKR025W	735	584	612	102	141	143	250	180	229
YKR026C	1098	1037	986	79	60	84	97	76	94
tR(ACG)K	0	3	0	0	0	0	1	0	0
YKR027W	595	572	539	8	17	17	30	19	19
YKR028W	1401	1195	1292	87	87	72	162	111	205
YKR029C	623	528	574	49	48	87	77	45	79
YKR030W	715	662	533	47	46	58	67	51	53
YKR031C	1050	915	891	81	79	85	124	85	133
YKR032W	1	1	0	1	0	0	0	0	0
YKR033C	6	3	4	0	4	2	4	2	1
YKR034W	3	5	1	5	3	2	1	3	1
YKR035C	7	4	6	0	0	0	0	0	0
YKR035W-A	748	628	627	90	72	91	98	89	94
YKR036C	544	519	541	24	21	18	13	20	29
YKR037C	341	315	316	12	12	11	22	16	21
YKR038C	1166	942	984	46	55	53	80	71	90
tD(GUC)K	0	0	1	0	0	0	1	0	0
YKR039W	376	296	271	3	4	7	5	10	6
tA(AGC)K2	0	0	0	0	0	0	0	0	0
YKR040C	1	2	2	0	0	2	2	1	1
YKR041W	35	32	21	14	17	31	24	12	17
YKR042W	10810	10519	7629	103	103	117	79	92	127
YKR043C	1879	1843	1851	102	129	133	155	118	160
YKR044W	306	317	287	43	43	56	53	30	29
YKR045C	81	92	80	22	20	28	15	11	14
YKR046C	499	431	455	7	4	8	8	6	6
YKR047W	41	30	36	1	0	0	0	0	0
YKR048C	3009	2880	2829	116	153	143	147	130	153
YKR049C	429	351	348	37	41	51	28	19	28
YKR050W	541	448	380	15	5	13	35	15	40
YKR051W	480	374	386	13	12	12	25	15	12
YKR052C	820	777	740	23	26	14	23	13	23
YKR053C	89	89	79	7	7	9	11	7	9
YKR054C	838	787	746	66	71	70	93	84	122
YKR055W	228	194	197	16	15	23	14	17	16
YKR056W	1378	1299	1293	24	47	38	46	32	62
YKR057W	5396	5307	5036	102	153	146	194	169	158
YKR058W	2103	1574	1615	52	47	73	85	58	77
YKR059W	4156	3688	3836	59	70	75	72	61	102
YKR060W	527	473	480	58	62	77	84	64	67
YKR061W	519	504	458	22	32	27	30	23	33
snR42	170	165	121	12	16	18	23	12	22
YKR062W	906	800	783	44	58	73	99	67	94
YKR063C	461	437	427	9	19	23	30	34	33
YKR064W	566	498	496	61	52	61	83	76	89
YKR065C	983	957	906	20	25	21	30	17	22
YKR066C	3517	2992	3061	81	74	101	145	92	132
YKR067W	1798	1426	1383	31	25	29	57	41	58
YKR068C	743	594	626	44	58	60	85	62	92
YKR069W	454	409	393	19	20	16	26	15	28
YKR070W	786	778	780	20	21	10	22	11	17
YKR071C	1964	1776	1850	86	111	110	120	96	131
YKR072C	1306	1198	1057	92	58	101	130	109	182
YKR073C	17	27	26	1	4	3	20	11	8
tK(UUU)K	3	0	2	1	0	1	3	3	2
YKR074W	779	686	686	24	27	42	23	21	27
YKR075C	5709	4351	4317	233	193	217	233	206	229
YKR075W-A	8	6	8	12	6	4	5	2	2
YKR076W	438	386	380	23	31	30	29	32	38
YKR077W	157	133	115	26	31	33	10	10	23
YKR078W	376	316	357	40	29	54	58	47	49
YKR079C	739	702	640	12	11	26	34	16	38
YKR080W	1814	1423	1606	41	66	62	116	77	97
YKR081C	1304	1258	1254	83	65	80	127	76	118
YKR082W	992	899	1023	42	37	48	53	39	72
YKR083C	176	140	177	84	82	109	133	74	86
YKR084C	1092	949	1000	32	40	70	70	61	74
YKR085C	361	332	329	73	61	97	117	82	103
YKR086W	513	536	519	19	22	27	42	30	57
YKR087C	781	701	777	38	34	54	46	43	40
YKR088C	823	786	847	32	52	38	68	48	59
YKR089C	2773	2214	2239	145	153	182	214	168	206
YKR090W	771	647	612	34	24	38	37	23	41
YKR091W	566	553	471	156	110	131	112	87	103
YKR092C	1276	1278	1078	24	30	29	47	37	54
YKR093W	949	829	858	33	31	26	43	32	44
YKR094C	9479	9344	8892	163	161	185	218	155	217
YKR095W	1740	1547	1635	105	121	116	200	168	248
YKR095W-A	208	178	157	30	39	40	51	32	33
YKR096W	960	812	810	37	42	49	48	30	43
YKR097W	282	227	198	5	5	8	4	4	10
YKR098C	1026	808	833	62	68	60	70	47	68
YKR099W	656	601	518	46	48	72	70	39	71
YKR100C	860	802	859	34	37	45	72	47	67
YKR101W	279	235	244	18	18	29	32	13	24
YKR102W	81	77	73	0	0	1	1	1	2
YKR103W	126	122	121	1	1	4	1	3	5
YKR104W	55	47	55	0	0	0	0	0	0
YKR105C	2	2	1	0	0	0	0	0	0
YKR106W	28	31	27	6	7	5	3	1	3
YEL077C	121	86	91	3	1	2	10	2	11
YEL077W-A	0	0	0	0	0	0	0	0	0
YEL076C-A	0	2	1	0	0	0	0	0	0
YEL076C	0	0	0	0	0	0	0	0	0
YEL075W-A	0	0	0	1	0	0	0	0	0
YEL075C	3	1	1	0	0	0	0	1	0
YEL074W	4	5	0	1	1	1	0	0	1
YEL073C	77	62	73	4	5	2	4	4	5
YEL072W	159	139	121	6	6	4	6	4	7
YEL071W	1788	1487	1618	85	80	62	83	60	79
YEL070W	50	37	29	1	4	4	1	1	1
YEL069C	2	6	1	0	0	0	0	0	0
YEL068C	206	161	191	19	22	22	21	20	17
YEL067C	52	39	40	6	11	7	13	5	8
YEL066W	177	182	208	6	9	5	4	8	8
YEL065W	1040	1119	965	78	90	88	70	58	69
YEL064C	179	158	193	1	3	2	6	0	2
YEL063C	1856	1652	1585	139	111	152	178	120	169
YEL062W	294	284	291	26	26	35	17	19	21
YEL061C	448	342	369	38	34	51	67	40	66
YEL060C	5678	4766	3676	182	211	239	316	245	297
YEL059C-A	43	30	41	28	32	39	28	23	32
YEL059W	3	4	4	3	1	2	1	0	1
YEL058W	1714	1443	1504	37	54	52	54	44	63
YEL057C	83	78	59	18	19	13	13	11	13
YEL056W	1098	882	921	51	26	32	36	29	47
YEL055C	1892	1839	1812	112	130	164	177	145	191
snR80	29	33	43	0	1	0	0	0	0
YEL054C	8209	7490	7341	163	203	216	201	161	185
YEL053W-A	8	4	2	0	0	0	0	0	0
YEL053C	659	581	616	31	31	38	45	34	42
YEL052W	1505	1273	1387	28	28	19	52	23	37
YEL051W	2682	2407	2287	152	168	163	311	186	277
YEL050W-A	2	0	0	0	1	0	0	1	0
YEL050C	739	693	648	82	81	97	97	82	93
snR67	54	36	39	8	10	10	1	3	6
snR53	2	2	5	0	0	0	0	0	0
tG(GCC)E	0	1	3	0	0	0	0	0	0
YEL049W	9	5	3	1	0	5	0	0	0
YEL048C	158	162	173	7	6	5	6	6	4
YEL047C	1170	1162	1123	16	14	15	22	18	15
YEL046C	5645	5249	5126	34	53	53	60	42	60
YEL045C	105	74	80	7	11	19	22	25	14
YEL044W	515	442	429	56	73	82	63	51	54
YEL043W	947	793	718	28	28	31	25	20	25
YEL042W	1660	1644	1447	33	37	49	34	27	39
YEL041W	127	141	113	9	16	24	27	24	21
YEL040W	1131	1033	1003	26	38	35	58	43	48
YEL039C	880	675	666	140	134	134	163	117	136
YEL038W	663	513	553	47	59	64	102	57	87
YEL037C	1907	1669	1678	163	154	211	144	115	166
YEL036C	1164	1095	1033	53	54	47	55	52	71
YEL035C	2	2	1	5	0	0	0	0	1
YEL034C-A	18	11	12	1	0	1	1	0	1
YEL034W	9326	8006	8082	84	74	114	87	65	87
YEL033W	846	786	885	23	20	12	21	18	14
tS(AGA)E	0	0	1	1	0	0	1	0	0
YEL032W	754	665	704	22	16	36	33	28	34
YEL032C-A	0	0	0	0	0	0	0	0	0
YEL031W	2875	2572	2163	177	153	215	216	167	283
YEL030C-A	5	2	2	0	0	1	0	0	0
YEL030W	279	227	222	33	37	37	59	38	49
YEL029C	257	263	291	12	21	19	25	19	28
YEL028W	83	67	82	1	2	2	2	1	1
tM(CAU)E	0	1	0	0	0	0	0	0	0
YEL027W	5965	5909	5540	138	130	132	142	98	134
YEL026W	677	610	484	111	115	126	147	107	108
YEL025C	777	704	787	5	11	6	14	15	28
YEL024W	1173	911	983	29	34	41	34	23	28
YEL023C	251	229	223	3	4	1	6	4	9
YEL022W	1183	1094	1050	72	41	74	105	82	145
YEL021W	0	0	0	0	0	0	0	0	0
YEL020C-B	9	10	16	5	4	3	4	3	4
YEL020W-A	319	282	333	17	17	14	20	17	12
RPR1	41	33	35	20	38	24	48	46	50
YEL020C	720	690	744	12	13	7	8	5	13
YEL019C	90	95	86	21	21	29	18	21	16
YEL018C-A	3	3	3	0	0	0	2	0	0
YEL018W	417	349	307	38	43	46	67	52	65
YEL017C-A	1901	1801	1858	84	114	100	82	78	90
YEL017W	595	552	485	24	20	23	22	19	19
YEL016C	521	473	457	33	27	36	32	28	42
YEL015W	1778	1543	1592	181	128	176	169	143	217
YEL014C	1	0	0	3	2	7	0	2	3
YEL013W	1187	1007	1054	56	49	47	64	38	86
tQ(UUG)E2	0	0	1	1	0	0	3	2	0
YEL012W	958	805	791	120	91	83	131	79	121
YEL011W	7030	5782	5421	240	225	282	396	307	479
tK(CUU)E1	0	0	0	1	1	0	2	0	0
YEL010W	0	0	0	0	0	1	2	1	1
YEL009C-A	10	12	11	28	15	19	30	19	38
tR(UCU)E	0	0	0	0	0	0	0	0	0
YEL009C	9143	8334	8617	31	30	23	25	29	41
YEL008W	4	3	2	16	7	9	6	5	5
YEL008C-A	8	8	9	12	13	16	5	7	9
YEL007W	807	725	651	19	28	17	36	24	40
YEL006W	686	670	639	16	20	18	21	19	34
YEL005C	338	256	287	13	9	8	13	9	19
YEL004W	227	198	224	14	9	10	14	12	16
YEL003W	526	434	463	28	28	21	59	43	43
YEL002C	2341	2219	2242	65	76	100	105	79	91
YEL001C	1340	1319	1276	105	79	93	115	78	94
YER001W	806	842	856	41	48	58	77	47	78
YER002W	1361	1243	1176	284	271	295	391	268	349
YER003C	2449	2178	2156	94	92	104	68	72	90
YER004W	1304	1211	1060	38	38	41	45	34	47
YER005W	1007	821	902	18	19	15	20	14	23
YER006W	3060	2878	2946	242	268	302	387	319	391
YER006C-A	3	2	5	2	2	0	0	0	0
YER007W	246	256	253	0	5	2	5	3	4
YER007C-A	987	957	920	35	44	28	54	40	42
snR14	4	6	3	10	16	17	18	21	17
YER008C	1139	1013	998	50	49	41	72	78	115
YER009W	3491	3448	3129	88	99	107	92	77	86
YER010C	314	274	312	17	9	11	6	10	11
YER011W	352	321	261	46	38	40	25	28	34
tE(UUC)E1	3	0	0	0	0	0	0	0	1
YER012W	2097	1953	1886	92	104	124	235	116	143
YER013W	502	462	509	42	37	47	60	43	72
YER014W	661	612	668	27	31	23	34	22	34
YER014C-A	6	1	3	0	0	0	0	0	0
YER015W	393	327	335	12	15	13	12	7	14
YER016W	608	621	631	47	63	56	91	51	96
YER017C	1184	961	924	25	35	41	38	39	41
YER018C	86	70	98	13	14	12	15	10	9
YER019W	746	665	646	48	59	59	60	44	64
YER019C-A	1430	1058	1262	46	45	67	99	77	70
YER020W	2555	2063	2075	167	149	227	226	162	186
YER021W	3866	3584	3606	70	81	76	119	79	135
YER022W	806	725	741	14	11	15	22	20	22
YER023W	1987	1793	1646	3	17	16	23	18	39
YER023C-A	3	5	5	0	0	0	0	0	0
YER024W	983	721	801	27	27	30	44	23	58
YER025W	3332	3153	3235	180	223	215	293	252	317
tH(GUG)E1	1	1	0	0	0	0	1	0	0
YER026C	1595	1378	1397	333	249	412	466	255	425
YER027C	1228	1095	1011	175	172	197	245	162	271
YER028C	618	475	457	53	42	68	100	63	91
YER029C	579	531	491	124	123	119	175	126	145
YER030W	765	663	664	776	768	1000	998	848	949
YER031C	1198	1086	1057	44	48	32	40	26	35
YER032W	424	324	342	42	46	54	57	37	49
YER033C	371	316	268	39	35	37	29	26	34
YER034W	272	227	242	24	32	44	53	47	47
YER035W	919	728	756	153	128	132	168	117	128
YER036C	5031	4585	4525	116	138	136	177	143	201
YER037W	946	892	951	33	33	35	85	28	58
YER038C	249	201	226	36	23	28	32	22	39
YER038W-A	24	14	16	12	14	20	9	8	7
YER039C	69	96	84	0	2	1	0	0	3
YER039C-A	41	29	31	0	0	3	3	3	5
YER040W	580	487	504	38	34	46	27	33	36
YER041W	435	397	396	47	43	62	44	36	49
YER042W	557	531	513	35	39	37	27	23	32
YER043C	7454	7089	6630	114	117	115	146	107	134
YER044C	971	861	884	22	31	26	33	30	22
YER044C-A	52	49	41	12	9	12	11	10	7
YER045C	339	289	270	14	18	15	8	4	11
YER046W	276	209	211	4	6	4	8	1	3
YER046W-A	2	0	1	0	0	1	1	0	0
YER047C	637	511	516	86	73	99	121	78	116
YER048C	1970	1846	1800	129	131	163	255	167	240
tQ(UUG)E1	0	0	0	0	0	0	0	0	0
YER048W-A	719	673	606	57	55	53	53	59	41
YER049W	1472	1586	1596	58	65	69	79	66	95
YER050C	623	504	517	66	58	64	69	51	72
YER051W	386	311	323	16	21	20	42	24	44
YER052C	2948	2666	2661	40	32	52	41	50	33
YER053C	3671	2917	2893	74	80	85	105	67	87
YER053C-A	65	91	97	26	18	27	22	22	22
YER054C	621	503	543	122	86	170	155	74	157
YER055C	4965	4231	4542	172	170	166	177	116	176
YER056C	4778	4188	4488	75	73	77	117	88	124
YER056C-A	5442	5167	4361	306	344	365	392	319	313
YER057C	1172	1044	954	125	123	140	159	125	138
YER058W	155	113	123	31	28	26	55	39	53
YER059W	1059	887	898	72	69	75	87	51	65
YER060W	370	455	411	10	13	13	11	7	12
YER060W-A	41	56	53	0	1	1	0	1	3
YER061C	771	584	706	28	33	41	36	31	43
YER062C	2404	2006	2110	25	25	32	25	20	29
YER063W	1283	1059	1071	69	64	68	59	48	60
YER064C	2421	1862	1731	55	51	50	81	43	68
YER065C	1898	1380	1474	75	62	72	66	60	73
tS(UGA)E	5	5	10	0	0	0	0	0	0
YER066W	204	204	168	0	1	0	1	1	0
YER066C-A	6	4	9	4	1	4	3	2	1
YER067W	10130	8344	9189	538	499	704	830	476	652
YER067C-A	12	7	5	1	0	1	1	0	1
YER068W	1121	962	855	45	43	56	63	48	70
YER068C-A	3	1	5	0	0	0	0	0	0
YER069W	1178	1067	1107	245	218	359	541	303	573
YER070W	1196	1382	1289	90	77	106	75	63	96
YER071C	248	207	209	22	10	8	23	16	22
YER072W	1384	1485	1189	82	91	138	108	70	88
YER073W	3824	2679	2891	114	106	128	198	134	187
YER074W	7457	6872	6421	117	162	183	214	165	216
YER074W-A	545	472	457	38	35	33	43	38	42
YER075C	459	401	387	15	15	20	18	10	20
tA(UGC)E	0	0	0	3	1	1	1	0	0
YER076C	291	222	187	2	5	7	5	4	3
YER076W-A	6	12	4	2	4	2	6	1	3
YER077C	625	506	487	50	47	60	60	43	60
YER078C	602	542	550	13	16	22	19	10	18
YER078W-A	4	3	4	0	0	0	1	0	0
YER079W	934	795	816	55	51	61	60	62	54
YER079C-A	0	0	0	0	0	0	0	0	0
YER080W	2023	1782	1741	65	70	77	96	68	109
SRG1	602	543	561	89	88	95	114	84	107
YER081W	856	672	727	12	4	5	9	7	17
YER082C	1155	1123	1096	80	81	80	99	100	100
YER083C	1031	854	864	95	81	113	80	56	66
YER084W	6	9	5	5	2	2	0	0	3
YER084W-A	0	0	0	0	0	0	0	0	0
YER085C	5	2	3	9	3	9	5	2	5
YER086W	2727	2613	2539	62	56	70	63	47	57
YER087W	379	329	357	15	10	17	29	14	23
YER087C-A	11	8	6	2	3	0	1	0	1
YER087C-B	1483	1278	1281	65	62	90	72	45	61
YER088C	4314	3811	3526	129	135	130	99	99	107
YER088C-A	59	61	50	19	15	18	21	24	40
YER088W-B	7	16	11	1	1	1	1	1	1
YER089C	1400	1342	1169	108	81	103	129	92	142
YER090W	2772	2501	2587	31	43	27	54	40	51
YER090C-A	0	1	0	0	0	0	0	0	0
YER091C	3556	3319	3352	40	50	54	83	73	103
YER091C-A	1	0	3	2	0	1	0	1	1
YER092W	384	329	325	54	71	74	65	53	59
YER093C	508	482	485	65	63	114	66	53	51
YER093C-A	241	195	198	15	22	28	21	15	22
YER094C	2466	2100	1920	49	74	67	70	50	88
YER095W	943	726	790	119	115	135	215	150	206
YER096W	62	58	62	2	4	4	2	2	4
tE(UUC)E2	1	2	2	0	1	0	0	0	0
YER097W	18	13	13	25	21	13	32	14	25
YER098W	576	516	520	20	13	12	31	16	27
YER099C	1139	1020	997	16	22	21	34	25	26
YER100W	1327	1247	1221	91	93	94	96	75	85
YER101C	445	352	312	31	33	41	32	24	30
YER102W	6561	6258	6210	534	585	633	688	595	671
YER103W	1189	1244	1365	90	104	132	138	87	168
YER104W	179	176	155	36	25	38	47	28	33
YER105C	1371	1264	1338	56	67	69	81	60	87
YER106W	7	4	7	0	3	1	3	0	1
YER107C	903	721	742	18	11	17	14	12	12
YER107W-A	0	0	0	0	0	0	0	0	0
YER110C	3182	3222	3188	80	77	97	131	107	183
YER111C	301	251	289	13	5	19	19	15	17
YER112W	845	716	770	112	99	118	141	86	103
YER113C	482	436	346	23	19	28	36	22	23
YER114C	945	830	844	48	41	51	67	49	81
YER115C	422	363	361	7	10	9	8	7	14
YER116C	307	252	257	30	37	35	55	30	53
YER117W	6974	6270	5848	201	272	230	298	207	222
YER118C	700	652	625	18	21	28	55	32	77
YER119C	547	511	510	16	27	19	16	8	20
YER119C-A	4	5	5	3	1	1	2	0	3
YER120W	3126	2851	2554	295	272	277	282	265	275
YER121W	104	77	91	43	48	64	59	34	53
YER122C	2671	2364	2529	111	85	116	133	95	182
YER123W	828	782	751	65	45	64	67	48	66
YER124C	3690	3517	3407	196	210	198	201	153	168
YER125W	2130	1948	1948	103	62	121	190	125	280
YER126C	940	966	873	164	189	226	340	217	303
YER127W	571	555	575	35	33	36	56	35	55
YER128W	144	113	129	16	8	17	16	16	9
YER129W	1132	1120	1109	31	21	28	41	35	57
YER130C	1619	1600	1634	50	64	59	80	50	81
YER131W	8483	7252	7505	976	732	878	1033	768	968
snR4	287	250	238	1	8	3	10	15	25
YER132C	270	275	274	20	18	33	27	26	38
snR52	1	1	3	0	0	0	0	0	0
YER133W	3841	3534	3481	218	255	202	323	241	297
tH(GUG)E2	6	3	5	0	0	0	0	0	0
tK(CUU)E2	0	1	0	0	0	0	0	0	0
YER133W-A	0	0	3	0	0	0	0	0	0
YER134C	774	621	576	63	65	63	65	53	64
YER135C	4	5	7	0	0	1	2	0	0
tV(AAC)E1	0	0	0	0	0	0	0	0	0
YER136W	2993	2731	2740	42	75	76	100	50	93
YER137C	126	103	105	31	54	62	47	38	37
YER137W-A	2	1	3	0	1	0	1	1	0
SCR1	108	104	106	105	162	146	243	183	292
tI(AAU)E1	0	0	1	0	1	0	0	0	0
YER138C	1	2	1	8	3	8	14	7	27
YER137C-A	0	0	0	0	0	0	0	0	0
YER138W-A	133	101	138	18	26	30	38	22	23
YER139C	251	181	205	23	22	18	18	17	23
YER140W	312	328	324	15	25	31	49	29	41
YER141W	1321	1152	1117	73	62	79	93	72	104
YER142C	331	281	276	26	34	32	46	28	44
YER143W	1288	1036	1129	85	74	78	81	68	79
YER144C	1213	1044	949	94	83	98	88	90	105
YER145C	1498	1434	1230	179	204	232	401	272	496
YER145C-A	2	3	7	2	1	0	2	0	1
YER146W	466	433	374	83	98	114	110	83	106
YER147C	261	217	256	25	24	20	30	20	19
YER147C-A	0	0	0	0	0	0	0	0	0
YER148W	1280	1125	1149	139	135	244	146	111	162
YER148W-A	3	7	5	0	0	0	0	1	1
YER149C	437	441	431	46	35	45	30	31	35
YER150W	4284	4165	4087	212	209	238	203	172	175
